Restaurant Name,Dining Rating,Delivery Rating,Dining Votes,Cuisine ,Place Name,City,Item Name,Best Seller,Votes, Prices 
Pizza Hut,3.6,3.8,782,Beverages,MI Road, Jaipur,"Classic Paneer, Capsicum & Onion",BESTSELLER,102,$159.00 
Pizza Hut,3.6,3.8,782,Beverages,MI Road, Jaipur,San Francisco Style My Box Veg,Not eligible for coupons,6,$249.00 
Pizza Hut,3.6,3.8,782,Beverages,MI Road, Jaipur,San Francisco Style My Box Non Veg,Not eligible for coupons,0,$319.00 
Pizza Hut,3.6,3.8,782,Beverages,MI Road, Jaipur,San Francisco Style Hut Treat Meal for 2 Veg,Not eligible for coupons,0,$529.00 
Pizza Hut,3.6,3.8,782,Beverages,MI Road, Jaipur,San Francisco Style Hut Treat Meal for 2 Non Veg,Not eligible for coupons,0,$589.00 
Pizza Hut,3.6,3.8,782,Beverages,MI Road, Jaipur,San Francisco Style Hut Treat Meal for 4 Veg,Not eligible for coupons,0,$859.00 
Pizza Hut,3.6,3.8,782,Beverages,MI Road, Jaipur,San Francisco Style Hut Treat Meal for 4 Non Veg,Not eligible for coupons,0,$959.00 
Pizza Hut,3.6,3.8,782,Beverages,MI Road, Jaipur,Water Bottle - 1000ml,Not on Pro,0,$47.50 
Pizza Hut,3.6,3.8,782,Beverages,MI Road, Jaipur,Pepsi Black,Not on Pro,13,$57.14 
Pizza Hut,3.6,3.8,782,Beverages,MI Road, Jaipur,Pepsi,Not on Pro,110,$57.14 
Pizza Hut,3.6,3.8,782,Beverages,MI Road, Jaipur,Mirinda,Not on Pro,17,$57.14 
Pizza Hut,3.6,3.8,782,Beverages,MI Road, Jaipur,7Up,Not on Pro,13,$57.14 
Pizza Hut,3.6,3.8,782,Beverages,MI Road, Jaipur,Choco Volcano,Not eligible for coupons,51,$129.00 
Burger King,4,4,162,Beverages,Pink Square Mall, Jaipur,Crispy Veg Burger,BESTSELLER,518,$70.00 
Burger King,4,4,162,Beverages,Pink Square Mall, Jaipur,Veg Whopper,BESTSELLER,251,$179.00 
Burger King,4,4,162,Beverages,Pink Square Mall, Jaipur,Chicken Whopper,BESTSELLER,201,$199.00 
Burger King,4,4,162,Beverages,Pink Square Mall, Jaipur,Crispy Veg Combo,BESTSELLER,68,$219.00 
Burger King,4,4,162,Beverages,Pink Square Mall, Jaipur,Crispy Chicken Burger,BESTSELLER,146,$90.00 
Burger King,4,4,162,Beverages,Pink Square Mall, Jaipur,Crispy Veg Double Patty + Crispy Veg Double Patty,MUST TRY,59,$190.00 
Burger King,4,4,162,Beverages,Pink Square Mall, Jaipur,Crispy Veg Double Patty Burger,BESTSELLER,126,$95.00 
Burger King,4,4,162,Beverages,Pink Square Mall, Jaipur,Boneless Wings Large,MUST TRY,45,$249.00 
Burger King,4,4,162,Beverages,Pink Square Mall, Jaipur,Veg Whopper with Cheese,BESTSELLER,32,$204.00 
Burger King,4,4,162,Beverages,Pink Square Mall, Jaipur,Crispy Chicken Double Patty + Crispy Chicken Double Patty,MUST TRY,25,$258.00 
Burger King,4,4,162,Beverages,Pink Square Mall, Jaipur,Veggie Strips(5 Pcs),MUST TRY,137,$49.00 
Burger King,4,4,162,Beverages,Pink Square Mall, Jaipur,Chicken Whopper + Chicken Whopper,MUST TRY,10,$398.00 
Burger King,4,4,162,Beverages,Pink Square Mall, Jaipur,Hot 'N' Cheezy Burger,BESTSELLER,45,$199.00 
Burger King,4,4,162,Beverages,Pink Square Mall, Jaipur,Classic Cold Coffee,MUST TRY,24,$199.00 
Burger King,4,4,162,Beverages,Pink Square Mall, Jaipur,Veg Whopper + Veg Whopper,MUST TRY,6,$358.00 
Burger King,4,4,162,Beverages,Pink Square Mall, Jaipur,Hashbrown,MUST TRY,59,$39.00 
Burger King,4,4,162,Beverages,Pink Square Mall, Jaipur,Cheesy Fries,MUST TRY,47,$139.00 
Burger King,4,4,162,Beverages,Pink Square Mall, Jaipur,King Fries,MUST TRY,55,$119.00 
Burger King,4,4,162,Beverages,Pink Square Mall, Jaipur,Veg Whopper,BESTSELLER,251,$179.00 
Burger King,4,4,162,Beverages,Pink Square Mall, Jaipur,Veg Whopper with Cheese,BESTSELLER,32,$204.00 
Burger King,4,4,162,Beverages,Pink Square Mall, Jaipur,Chicken Whopper,BESTSELLER,201,$199.00 
Burger King,4,4,162,Beverages,Pink Square Mall, Jaipur,Crispy Veg Burger,BESTSELLER,518,$70.00 
Burger King,4,4,162,Beverages,Pink Square Mall, Jaipur,Crispy Veg Double Patty Burger,BESTSELLER,126,$95.00 
Burger King,4,4,162,Beverages,Pink Square Mall, Jaipur,Crispy Chicken Burger,BESTSELLER,146,$90.00 
Burger King,4,4,162,Beverages,Pink Square Mall, Jaipur,Hot 'N' Cheezy Burger,BESTSELLER,45,$199.00 
Burger King,4,4,162,Beverages,Pink Square Mall, Jaipur,Crispy Veg Combo,BESTSELLER,68,$219.00 
Burger King,4,4,162,Beverages,Pink Square Mall, Jaipur,Pepsi Medium,Not on Pro,16,$89.00 
Burger King,4,4,162,Beverages,Pink Square Mall, Jaipur,Mirinda Medium,Not on Pro,0,$89.00 
Burger King,4,4,162,Beverages,Pink Square Mall, Jaipur,Pepsi Black Medium,Not on Pro,0,$89.00 
Burger King,4,4,162,Beverages,Pink Square Mall, Jaipur,Mountain Dew Medium,Not on Pro,0,$89.00 
Laziz Pizza,3.8,3.9,833,Beverages,Gopalpura, Jaipur,Cheese Paneer Onion Pizza,BESTSELLER,455,$120.00 
Laziz Pizza,3.8,3.9,833,Beverages,Gopalpura, Jaipur,Cheese Panner Pizza,BESTSELLER,758,$115.00 
Laziz Pizza,3.8,3.9,833,Beverages,Gopalpura, Jaipur,Veg Fully Loaded Pizza,BESTSELLER,187,$160.00 
Laziz Pizza,3.8,3.9,833,Beverages,Gopalpura, Jaipur,"Laziz Desi Pizza (Most Loved Veg Combination, Spicy)",BESTSELLER,192,$179.00 
Laziz Pizza,3.8,3.9,833,Beverages,Gopalpura, Jaipur,Cheese Corn Pizza,BESTSELLER,409,$115.00 
Laziz Pizza,3.8,3.9,833,Beverages,Gopalpura, Jaipur,Cheese Corn Capsicum Pizza,BESTSELLER,212,$120.00 
Laziz Pizza,3.8,3.9,833,Beverages,Gopalpura, Jaipur,Cheese Onion Pizza,BESTSELLER,183,$115.00 
Laziz Pizza,3.8,3.9,833,Beverages,Gopalpura, Jaipur,Cold Coffee,BESTSELLER,100,$99.00 
Laziz Pizza,3.8,3.9,833,Beverages,Gopalpura, Jaipur,Cheese Margherita (For Cheese Lovers),BESTSELLER,36,$179.00 
Laziz Pizza,3.8,3.9,833,Beverages,Gopalpura, Jaipur,Paprika Paneer Pizza (Spicy Treat With Paneer Tikka),BESTSELLER,35,$219.00 
Laziz Pizza,3.8,3.9,833,Beverages,Gopalpura, Jaipur,4 Double Veg Pizza + Cold Drink,BESTSELLER,28,$539.00 
Laziz Pizza,3.8,3.9,833,Beverages,Gopalpura, Jaipur,4 Single Veg Pizza + Cold Drink,BESTSELLER,109,$499.00 
Laziz Pizza,3.8,3.9,833,Beverages,Gopalpura, Jaipur,Tandoori Paneer Pizza (Paneer Tikka Wala Pizza),BESTSELLER,16,$239.00 
Laziz Pizza,3.8,3.9,833,Beverages,Gopalpura, Jaipur,Pizza Sandwich,BESTSELLER,57,$99.00 
Laziz Pizza,3.8,3.9,833,Beverages,Gopalpura, Jaipur,Cheese Margherita (For Cheese Lovers),BESTSELLER,36,$179.00 
Laziz Pizza,3.8,3.9,833,Beverages,Gopalpura, Jaipur,"Laziz Desi Pizza (Most Loved Veg Combination, Spicy)",BESTSELLER,192,$179.00 
Laziz Pizza,3.8,3.9,833,Beverages,Gopalpura, Jaipur,Paprika Paneer Pizza (Spicy Treat With Paneer Tikka),BESTSELLER,35,$219.00 
Laziz Pizza,3.8,3.9,833,Beverages,Gopalpura, Jaipur,Tandoori Paneer Pizza (Paneer Tikka Wala Pizza),BESTSELLER,16,$239.00 
Laziz Pizza,3.8,3.9,833,Beverages,Gopalpura, Jaipur,Veg Fully Loaded Pizza,BESTSELLER,187,$160.00 
Laziz Pizza,3.8,3.9,833,Beverages,Gopalpura, Jaipur,Cheese Corn Pizza,BESTSELLER,409,$115.00 
Laziz Pizza,3.8,3.9,833,Beverages,Gopalpura, Jaipur,Cheese Onion Pizza,BESTSELLER,183,$115.00 
Laziz Pizza,3.8,3.9,833,Beverages,Gopalpura, Jaipur,Cheese Panner Pizza,BESTSELLER,758,$115.00 
Laziz Pizza,3.8,3.9,833,Beverages,Gopalpura, Jaipur,Cheese Corn Capsicum Pizza,BESTSELLER,212,$120.00 
Laziz Pizza,3.8,3.9,833,Beverages,Gopalpura, Jaipur,Cheese Paneer Onion Pizza,BESTSELLER,455,$120.00 
Laziz Pizza,3.8,3.9,833,Beverages,Gopalpura, Jaipur,4 Single Veg Pizza + Cold Drink,BESTSELLER,109,$499.00 
Laziz Pizza,3.8,3.9,833,Beverages,Gopalpura, Jaipur,4 Double Veg Pizza + Cold Drink,BESTSELLER,28,$539.00 
Laziz Pizza,3.8,3.9,833,Beverages,Gopalpura, Jaipur,Pizza Sandwich,BESTSELLER,57,$99.00 
Laziz Pizza,3.8,3.9,833,Beverages,Gopalpura, Jaipur,Cheese Garlic Bread[5 Pieces],BESTSELLER,45,$99.00 
Laziz Pizza,3.8,3.9,833,Beverages,Gopalpura, Jaipur,Cold Coffee,BESTSELLER,100,$99.00 
Brown Sugar,4.1,4.2,0,Beverages,Axis Mall, Jaipur,Hazelnut Cake,BESTSELLER,91,$714.29 
Brown Sugar,4.1,4.2,0,Beverages,Axis Mall, Jaipur,Fresh Fruit Almond Cake,BESTSELLER,50,$619.05 
Brown Sugar,4.1,4.2,0,Beverages,Axis Mall, Jaipur,Belgian Chocolate Glaccier Cake,BESTSELLER,68,$619.05 
Brown Sugar,4.1,4.2,0,Beverages,Axis Mall, Jaipur,Biscoff Mousse Cake,BESTSELLER,18,$761.90 
Brown Sugar,4.1,4.2,0,Beverages,Axis Mall, Jaipur,Chocolate Truffle Cake,BESTSELLER,39,$619.05 
Brown Sugar,4.1,4.2,0,Beverages,Axis Mall, Jaipur,Hazelnut Pastry,BESTSELLER,16,$166.67 
Brown Sugar,4.1,4.2,0,Beverages,Axis Mall, Jaipur,Pink Love Pasta,BESTSELLER,13,$385.00 
Brown Sugar,4.1,4.2,0,Beverages,Axis Mall, Jaipur,Cheese Garlic Bread,BESTSELLER,23,$190.00 
Brown Sugar,4.1,4.2,0,Beverages,Axis Mall, Jaipur,Peshawari Paneer Tikka Sandwich,BESTSELLER,41,$220.00 
Brown Sugar,4.1,4.2,0,Beverages,Axis Mall, Jaipur,Chocolate Truffle Pastry,BESTSELLER,24,$142.86 
Brown Sugar,4.1,4.2,0,Beverages,Axis Mall, Jaipur,Black Forest Cake,BESTSELLER,15,$571.43 
Brown Sugar,4.1,4.2,0,Beverages,Axis Mall, Jaipur,White Forest Cake,BESTSELLER,8,$571.43 
Brown Sugar,4.1,4.2,0,Beverages,Axis Mall, Jaipur,Veg Spicy Grilled Sandwich,BESTSELLER,13,$190.00 
Brown Sugar,4.1,4.2,0,Beverages,Axis Mall, Jaipur,Fresh Fruit Almond Cake,BESTSELLER,50,$619.05 
Brown Sugar,4.1,4.2,0,Beverages,Axis Mall, Jaipur,White Forest Cake,BESTSELLER,8,$571.43 
Brown Sugar,4.1,4.2,0,Beverages,Axis Mall, Jaipur,Belgian Chocolate Glaccier Cake,BESTSELLER,68,$619.05 
Brown Sugar,4.1,4.2,0,Beverages,Axis Mall, Jaipur,Black Forest Cake,BESTSELLER,15,$571.43 
Brown Sugar,4.1,4.2,0,Beverages,Axis Mall, Jaipur,Chocolate Truffle Cake,BESTSELLER,39,$619.05 
Brown Sugar,4.1,4.2,0,Beverages,Axis Mall, Jaipur,Biscoff Mousse Cake,BESTSELLER,18,$761.90 
Brown Sugar,4.1,4.2,0,Beverages,Axis Mall, Jaipur,Hazelnut Cake,BESTSELLER,91,$714.29 
Brown Sugar,4.1,4.2,0,Beverages,Axis Mall, Jaipur,Chocolate Truffle Pastry,BESTSELLER,24,$142.86 
Brown Sugar,4.1,4.2,0,Beverages,Axis Mall, Jaipur,Hazelnut Pastry,BESTSELLER,16,$166.67 
Brown Sugar,4.1,4.2,0,Beverages,Axis Mall, Jaipur,Cheese Garlic Bread,BESTSELLER,23,$190.00 
Brown Sugar,4.1,4.2,0,Beverages,Axis Mall, Jaipur,Peshawari Paneer Tikka Sandwich,BESTSELLER,41,$220.00 
Brown Sugar,4.1,4.2,0,Beverages,Axis Mall, Jaipur,Veg Spicy Grilled Sandwich,BESTSELLER,13,$190.00 
Brown Sugar,4.1,4.2,0,Beverages,Axis Mall, Jaipur,Pink Love Pasta,BESTSELLER,13,$385.00 
Burger Shack,3.9,4.2,78,Beverages,C Scheme, Jaipur,Fiery Aloo Tikki Burger,BESTSELLER,383,$69.00 
Burger Shack,3.9,4.2,78,Beverages,C Scheme, Jaipur,"Aloo Tikki Wrap ( 8"" Wrap)",BESTSELLER,126,$95.00 
Burger Shack,3.9,4.2,78,Beverages,C Scheme, Jaipur,Fiery Aloo Tikki Meal,BESTSELLER,219,$145.00 
Burger Shack,3.9,4.2,78,Beverages,C Scheme, Jaipur,Aloo Tikki Meal,BESTSELLER,126,$135.00 
Burger Shack,3.9,4.2,78,Beverages,C Scheme, Jaipur,Veggie Farm Burger,BESTSELLER,96,$95.00 
Burger Shack,3.9,4.2,78,Beverages,C Scheme, Jaipur,Chocolate Shake (250 Ml),BESTSELLER,24,$125.00 
Burger Shack,3.9,4.2,78,Beverages,C Scheme, Jaipur,Pizza Pockets (Pack Of 3),BESTSELLER,45,$99.00 
Burger Shack,3.9,4.2,78,Beverages,C Scheme, Jaipur,Crispy Paneer Burger,BESTSELLER,61,$145.00 
Burger Shack,3.9,4.2,78,Beverages,C Scheme, Jaipur,Cheesy Jalapeno Fries,BESTSELLER,60,$115.00 
Burger Shack,3.9,4.2,78,Beverages,C Scheme, Jaipur,Peri Peri Fries,BESTSELLER,29,$115.00 
Burger Shack,3.9,4.2,78,Beverages,C Scheme, Jaipur,Crispy Paneer Classic Meal,BESTSELLER,29,$220.00 
Burger Shack,3.9,4.2,78,Beverages,C Scheme, Jaipur,Aloo Tikki Meal,BESTSELLER,126,$135.00 
Burger Shack,3.9,4.2,78,Beverages,C Scheme, Jaipur,Fiery Aloo Tikki Meal,BESTSELLER,219,$145.00 
Burger Shack,3.9,4.2,78,Beverages,C Scheme, Jaipur,Crispy Paneer Classic Meal,BESTSELLER,29,$220.00 
Burger Shack,3.9,4.2,78,Beverages,C Scheme, Jaipur,Fiery Aloo Tikki Burger,BESTSELLER,383,$69.00 
Burger Shack,3.9,4.2,78,Beverages,C Scheme, Jaipur,Crispy Paneer Burger,BESTSELLER,61,$145.00 
Burger Shack,3.9,4.2,78,Beverages,C Scheme, Jaipur,Veggie Farm Burger,BESTSELLER,96,$95.00 
Burger Shack,3.9,4.2,78,Beverages,C Scheme, Jaipur,Cheesy Jalapeno Fries,BESTSELLER,60,$115.00 
Burger Shack,3.9,4.2,78,Beverages,C Scheme, Jaipur,Peri Peri Fries,BESTSELLER,29,$115.00 
Burger Shack,3.9,4.2,78,Beverages,C Scheme, Jaipur,Pizza Pockets (Pack Of 3),BESTSELLER,45,$99.00 
Burger Shack,3.9,4.2,78,Beverages,C Scheme, Jaipur,"Aloo Tikki Wrap ( 8"" Wrap)",BESTSELLER,126,$95.00 
Burger Shack,3.9,4.2,78,Beverages,C Scheme, Jaipur,Chocolate Shake (250 Ml),BESTSELLER,24,$125.00 
Burger Shack,3.9,4.2,78,Beverages,C Scheme, Jaipur,Water Bottle,Not on Pro,0,$52.25 
McDonald's,3.6,4,0,Beverages,Star Mall, Mumbai,McVeggie Burger,BESTSELLER,223,$148.57 
McDonald's,3.6,4,0,Beverages,Star Mall, Mumbai,McSpicy Chicken Burger,MUST TRY,191,$184.76 
McDonald's,3.6,4,0,Beverages,Star Mall, Mumbai,McAloo Tikki + Veg Pizza McPuff + Fries (R),BESTSELLER,129,$154.29 
McDonald's,3.6,4,0,Beverages,Star Mall, Mumbai,McAloo Tikki Burger,BESTSELLER,277,$63.81 
McDonald's,3.6,4,0,Beverages,Star Mall, Mumbai,Fries (L),MUST TRY,196,$130.48 
McDonald's,3.6,4,0,Beverages,Star Mall, Mumbai,Fries (M) + Piri Piri Mix,BESTSELLER,86,$117.14 
McDonald's,3.6,4,0,Beverages,Star Mall, Mumbai,McSpicy Chicken Burger + McChicken Burger + Fries (M),BESTSELLER,40,$363.81 
McDonald's,3.6,4,0,Beverages,Star Mall, Mumbai,McSpicy Paneer Burger,MUST TRY,80,$200.00 
McDonald's,3.6,4,0,Beverages,Star Mall, Mumbai,McChicken Burger,BESTSELLER,185,$135.24 
McDonald's,3.6,4,0,Beverages,Star Mall, Mumbai,Filet-O-Fish Burger,BESTSELLER,96,$180.00 
McDonald's,3.6,4,0,Beverages,Star Mall, Mumbai,McVeggie + McAloo Tikki Burger,BESTSELLER,58,$139.05 
McDonald's,3.6,4,0,Beverages,Star Mall, Mumbai,McSaver McSpicy Chicken Meal,MUST TRY,63,$328.57 
McDonald's,3.6,4,0,Beverages,Star Mall, Mumbai,Big Spicy Paneer Wrap,MUST TRY,62,$210.00 
McDonald's,3.6,4,0,Beverages,Star Mall, Mumbai,Big Spicy Chicken Wrap,MUST TRY,90,$227.62 
McDonald's,3.6,4,0,Beverages,Star Mall, Mumbai,McSaver McVeggie Meal,MUST TRY,36,$279.04 
McDonald's,3.6,4,0,Beverages,Star Mall, Mumbai,Chicken Maharaja Mac,MUST TRY,40,$246.67 
McDonald's,3.6,4,0,Beverages,Star Mall, Mumbai,2 McVeggie Burger,MUST TRY,90,$196.19 
McDonald's,3.6,4,0,Beverages,Star Mall, Mumbai,McAloo Tikki + Fries (R),BESTSELLER,31,$103.81 
McDonald's,3.6,4,0,Beverages,Star Mall, Mumbai,McSaver McSpicy Premium Chicken Meal,MUST TRY,10,$384.76 
McDonald's,3.6,4,0,Beverages,Star Mall, Mumbai,McSaver McCheese Burger Chicken Meal,BESTSELLER,14,$384.76 
McDonald's,3.6,4,0,Beverages,Star Mall, Mumbai,Big Spicy Chicken Wrap,BESTSELLER,90,$227.62 
McDonald's,3.6,4,0,Beverages,Star Mall, Mumbai,Big Spicy Paneer Wrap,BESTSELLER,62,$210.00 
McDonald's,3.6,4,0,Beverages,Star Mall, Mumbai,Filet-O-Fish Burger,BESTSELLER,96,$180.00 
McDonald's,3.6,4,0,Beverages,Star Mall, Mumbai,McAloo Tikki Burger,BESTSELLER,277,$63.81 
McDonald's,3.6,4,0,Beverages,Star Mall, Mumbai,McChicken Burger,BESTSELLER,185,$135.24 
McDonald's,3.6,4,0,Beverages,Star Mall, Mumbai,McSpicy Chicken Burger,BESTSELLER,191,$184.76 
McDonald's,3.6,4,0,Beverages,Star Mall, Mumbai,McSpicy Paneer Burger,BESTSELLER,80,$200.00 
McDonald's,3.6,4,0,Beverages,Star Mall, Mumbai,McVeggie Burger,BESTSELLER,223,$148.57 
McDonald's,3.6,4,0,Beverages,Star Mall, Mumbai,Fries (M) + Piri Piri Mix,BESTSELLER,86,$117.14 
McDonald's,3.6,4,0,Beverages,Star Mall, Mumbai,McAloo Tikki + Fries (R),BESTSELLER,31,$103.81 
McDonald's,3.6,4,0,Beverages,Star Mall, Mumbai,McAloo Tikki + Veg Pizza McPuff + Fries (R),BESTSELLER,129,$154.29 
McDonald's,3.6,4,0,Beverages,Star Mall, Mumbai,McSpicy Chicken Burger + McChicken Burger + Fries (M),BESTSELLER,40,$363.81 
McDonald's,3.6,4,0,Beverages,Star Mall, Mumbai,McVeggie + McAloo Tikki Burger,BESTSELLER,58,$139.05 
McDonald's,3.6,4,0,Beverages,Star Mall, Mumbai,Coke,Not on Pro,57,$94.29 
McDonald's,3.6,4,0,Beverages,Star Mall, Mumbai,Coke zero can,Not on Pro,30,$66.66 
McDonald's,3.6,4,0,Beverages,Star Mall, Mumbai,Sprite,Not on Pro,0,$94.29 
McDonald's,3.6,4,0,Beverages,Star Mall, Mumbai,Fries (L),BESTSELLER,196,$130.48 
La Pino'z Pizza,2.8,4,0,Pasta,Matunga East, Mumbai,Paneer Tikka Butter Masala Pizza,BESTSELLER,123,$275.00 
La Pino'z Pizza,2.8,4,0,Pasta,Matunga East, Mumbai,Farm Villa Pizza,BESTSELLER,150,$235.00 
La Pino'z Pizza,2.8,4,0,Pasta,Matunga East, Mumbai,Sweet Corns Pizza,MUST TRY,371,$109.00 
La Pino'z Pizza,2.8,4,0,Pasta,Matunga East, Mumbai,"Capsicum, Paneer & Red Paprika Pizza",MUST TRY,181,$145.00 
La Pino'z Pizza,2.8,4,0,Pasta,Matunga East, Mumbai,Onions Pizza,MUST TRY,522,$89.00 
La Pino'z Pizza,2.8,4,0,Pasta,Matunga East, Mumbai,Margherita Pizza,BESTSELLER,214,$145.00 
La Pino'z Pizza,2.8,4,0,Pasta,Matunga East, Mumbai,Double Cheese Margherita Pizza,BESTSELLER,171,$195.00 
La Pino'z Pizza,2.8,4,0,Pasta,Matunga East, Mumbai,Americano White Sauce Pasta Veg,MUST TRY,91,$195.00 
La Pino'z Pizza,2.8,4,0,Pasta,Matunga East, Mumbai,Cheezy-7 Pizza,BESTSELLER,102,$275.00 
La Pino'z Pizza,2.8,4,0,Pasta,Matunga East, Mumbai,Garlic Bread Sticks,MUST TRY,79,$135.00 
La Pino'z Pizza,2.8,4,0,Pasta,Matunga East, Mumbai,Single Veg Pack Of 4,MUST TRY,18,$409.00 
La Pino'z Pizza,2.8,4,0,Pasta,Matunga East, Mumbai,Capsicum & Paneer Pizza,MUST TRY,98,$139.00 
La Pino'z Pizza,2.8,4,0,Pasta,Matunga East, Mumbai,Cheesy Garlic Bread,MUST TRY,148,$119.00 
La Pino'z Pizza,2.8,4,0,Pasta,Matunga East, Mumbai,Garden Delight Pizza,BESTSELLER,75,$195.00 
La Pino'z Pizza,2.8,4,0,Pasta,Matunga East, Mumbai,English Retreat Pizza,BESTSELLER,48,$295.00 
La Pino'z Pizza,2.8,4,0,Pasta,Matunga East, Mumbai,Choco Lava,MUST TRY,104,$135.00 
La Pino'z Pizza,2.8,4,0,Pasta,Matunga East, Mumbai,Tomatoes Pizza,MUST TRY,238,$79.00 
La Pino'z Pizza,2.8,4,0,Pasta,Matunga East, Mumbai,Margherita Pizza,BESTSELLER,214,$145.00 
La Pino'z Pizza,2.8,4,0,Pasta,Matunga East, Mumbai,Double Cheese Margherita Pizza,BESTSELLER,171,$195.00 
La Pino'z Pizza,2.8,4,0,Pasta,Matunga East, Mumbai,Garden Delight Pizza,BESTSELLER,75,$195.00 
La Pino'z Pizza,2.8,4,0,Pasta,Matunga East, Mumbai,Farm Villa Pizza,BESTSELLER,150,$235.00 
La Pino'z Pizza,2.8,4,0,Pasta,Matunga East, Mumbai,Cheezy-7 Pizza,BESTSELLER,102,$275.00 
La Pino'z Pizza,2.8,4,0,Pasta,Matunga East, Mumbai,Paneer Tikka Butter Masala Pizza,BESTSELLER,123,$275.00 
La Pino'z Pizza,2.8,4,0,Pasta,Matunga East, Mumbai,English Retreat Pizza,BESTSELLER,48,$295.00 
La Pino'z Pizza,2.8,4,0,Pasta,Matunga East, Mumbai,Cheesy Garlic Bread,BESTSELLER,148,$119.00 
La Pino'z Pizza,2.8,4,0,Pasta,Matunga East, Mumbai,Garlic Bread Sticks,BESTSELLER,79,$135.00 
La Pino'z Pizza,2.8,4,0,Pasta,Matunga East, Mumbai,Onions Pizza,BESTSELLER,522,$89.00 
La Pino'z Pizza,2.8,4,0,Pasta,Matunga East, Mumbai,Sweet Corns Pizza,BESTSELLER,371,$109.00 
La Pino'z Pizza,2.8,4,0,Pasta,Matunga East, Mumbai,Capsicum & Paneer Pizza,BESTSELLER,98,$139.00 
La Pino'z Pizza,2.8,4,0,Pasta,Matunga East, Mumbai,"Capsicum, Paneer & Red Paprika Pizza",BESTSELLER,181,$145.00 
La Pino'z Pizza,2.8,4,0,Pasta,Matunga East, Mumbai,Americano White Sauce Pasta Veg,BESTSELLER,91,$195.00 
La Pino'z Pizza,2.8,4,0,Pasta,Matunga East, Mumbai,Choco Lava,BESTSELLER,104,$135.00 
Domino's Pizza,2.8,3.6,33,Fast Food,Matunga West, Mumbai,Farmhouse Pizza,BESTSELLER,23,$269.00 
Domino's Pizza,2.8,3.6,33,Fast Food,Matunga West, Mumbai,Indi Tandoori Paneer Pizza,BESTSELLER,22,$319.00 
Domino's Pizza,2.8,3.6,33,Fast Food,Matunga West, Mumbai,Non Veg Loaded,BESTSELLER,40,$169.00 
Domino's Pizza,2.8,3.6,33,Fast Food,Matunga West, Mumbai,Golden Corn,BESTSELLER,63,$89.00 
Domino's Pizza,2.8,3.6,33,Fast Food,Matunga West, Mumbai,Meal for 4: Non Veg Pizza Mania Value,Not eligible for coupons,7,$449.00 
Domino's Pizza,2.8,3.6,33,Fast Food,Matunga West, Mumbai,Farmhouse Pizza,BESTSELLER,23,$269.00 
Domino's Pizza,2.8,3.6,33,Fast Food,Matunga West, Mumbai,Garlic Breadsticks,BESTSELLER,81,$109.00 
Domino's Pizza,2.8,3.6,33,Fast Food,Matunga West, Mumbai,Classic Stuffed Garlic Bread,BESTSELLER,19,$159.00 
Domino's Pizza,2.8,3.6,33,Fast Food,Matunga West, Mumbai,Margherita Pizza,BESTSELLER,66,$109.00 
Domino's Pizza,2.8,3.6,33,Fast Food,Matunga West, Mumbai,Indi Tandoori Paneer Pizza,BESTSELLER,22,$319.00 
Domino's Pizza,2.8,3.6,33,Fast Food,Matunga West, Mumbai,Peppy Paneer Pizza,BESTSELLER,15,$269.00 
Domino's Pizza,2.8,3.6,33,Fast Food,Matunga West, Mumbai,Veg Extravaganza Pizza,BESTSELLER,14,$319.00 
Domino's Pizza,2.8,3.6,33,Fast Food,Matunga West, Mumbai,Chicken Dominator Pizza,BESTSELLER,13,$369.00 
Domino's Pizza,2.8,3.6,33,Fast Food,Matunga West, Mumbai,Choco Lava Cake,BESTSELLER,38,$109.00 
Domino's Pizza,2.8,3.6,33,Fast Food,Matunga West, Mumbai,Cheese n Corn Pizza,BESTSELLER,0,$219.00 
Domino's Pizza,2.8,3.6,33,Fast Food,Matunga West, Mumbai,Cheesy,BESTSELLER,22,$109.00 
Domino's Pizza,2.8,3.6,33,Fast Food,Matunga West, Mumbai,Pepsi 475ml,Not on Pro,31,$57.14 
Domino's Pizza,2.8,3.6,33,Fast Food,Matunga West, Mumbai,Veggie Paradise Pizza,BESTSELLER,13,$269.00 
Domino's Pizza,2.8,3.6,33,Fast Food,Matunga West, Mumbai,Summer Special Combo @ Rs.160 off,Not eligible for coupons,0,$549.00 
Domino's Pizza,2.8,3.6,33,Fast Food,Matunga West, Mumbai,Summer Special Combo @ Rs.100 off,Not eligible for coupons,0,$449.00 
Domino's Pizza,2.8,3.6,33,Fast Food,Matunga West, Mumbai,Summer Special Combo @ Rs.140 off,Not eligible for coupons,0,$499.00 
Domino's Pizza,2.8,3.6,33,Fast Food,Matunga West, Mumbai,Summer Special Party Combo @ Rs.260 off,Not eligible for coupons,0,$919.00 
Domino's Pizza,2.8,3.6,33,Fast Food,Matunga West, Mumbai,Summer Special Combo @ Rs.200 off,Not eligible for coupons,0,$609.00 
Domino's Pizza,2.8,3.6,33,Fast Food,Matunga West, Mumbai,Summer Special Party Combo @ Rs.490 off,Not eligible for coupons,0,$919.00 
Domino's Pizza,2.8,3.6,33,Fast Food,Matunga West, Mumbai,Summer Special Combo @ Rs.150 off,Not eligible for coupons,0,$649.00 
